hsa-miR-491-3p,5144
hsa-miR-491-3p,150280
hsa-miR-491-3p,132864
hsa-miR-491-3p,10863
hsa-miR-491-3p,1021
hsa-miR-491-3p,64343
hsa-miR-491-3p,9520
hsa-miR-491-3p,134553
hsa-miR-491-3p,10890
hsa-miR-491-3p,84295
hsa-miR-491-3p,11176
hsa-miR-491-3p,60313
hsa-miR-491-3p,56776
hsa-miR-491-3p,64418
hsa-miR-491-3p,3939
hsa-miR-491-3p,2186
hsa-miR-491-3p,3696
hsa-miR-491-3p,23405
hsa-miR-491-3p,7341
hsa-miR-491-3p,115019
hsa-miR-491-3p,54878
hsa-miR-491-3p,94241
hsa-miR-491-3p,5203
hsa-miR-491-3p,139411
hsa-miR-491-3p,23369
hsa-miR-491-3p,8569
hsa-miR-491-3p,115548
hsa-miR-491-3p,11231
hsa-miR-491-3p,1756
hsa-miR-491-3p,8303
hsa-miR-491-3p,113251
hsa-miR-491-3p,4082
hsa-miR-491-3p,5906
hsa-miR-491-3p,3667
hsa-miR-491-3p,54928
hsa-miR-491-3p,23142
hsa-miR-491-3p,8674
hsa-miR-491-3p,905
hsa-miR-491-3p,3267
hsa-miR-491-3p,9139
hsa-miR-491-3p,2309
hsa-miR-491-3p,8707
hsa-miR-491-3p,11342
hsa-miR-491-3p,5887
hsa-miR-491-3p,570
hsa-miR-491-3p,55279
hsa-miR-491-3p,57055
hsa-miR-491-3p,7010
hsa-miR-491-3p,3622
hsa-miR-491-3p,55716
hsa-miR-491-3p,221391
hsa-miR-491-3p,1607
hsa-miR-491-3p,6249
hsa-miR-491-3p,84333
hsa-miR-491-3p,7078
hsa-miR-491-3p,2776
hsa-miR-491-3p,57120
hsa-miR-491-3p,26036
hsa-miR-491-3p,55573
hsa-miR-491-3p,4302
hsa-miR-491-3p,114800
hsa-miR-491-3p,9363
hsa-miR-491-3p,5099
hsa-miR-491-3p,57181
hsa-miR-491-3p,2770
hsa-miR-491-3p,23244
hsa-miR-491-3p,9975
hsa-miR-491-3p,7991
hsa-miR-491-3p,8411
hsa-miR-491-3p,9166
hsa-miR-491-3p,919
hsa-miR-491-3p,2710
hsa-miR-491-3p,221895
hsa-miR-491-3p,1385
hsa-miR-491-3p,89796
hsa-miR-491-3p,3842
hsa-miR-491-3p,347731
hsa-miR-491-3p,11069
hsa-miR-491-3p,3840
hsa-miR-491-3p,85407
hsa-miR-491-3p,23325
hsa-miR-491-3p,9202
hsa-miR-491-3p,7204
hsa-miR-491-3p,50604
hsa-miR-491-3p,5584
hsa-miR-491-3p,4139
hsa-miR-491-3p,9559
hsa-miR-491-3p,3747
hsa-miR-491-3p,80315
hsa-miR-491-3p,54951
hsa-miR-491-3p,23543
hsa-miR-491-3p,10135
hsa-miR-491-3p,22941
hsa-miR-491-3p,5534
hsa-miR-491-3p,64645
hsa-miR-491-3p,26504
hsa-miR-491-3p,23411
hsa-miR-491-3p,166336
hsa-miR-491-3p,987
hsa-miR-491-3p,3344
hsa-miR-491-3p,395
hsa-miR-491-3p,64375
hsa-miR-491-3p,10513
hsa-miR-491-3p,2060
hsa-miR-491-3p,6854
hsa-miR-491-3p,23236
hsa-miR-491-3p,80146
hsa-miR-491-3p,79801
hsa-miR-491-3p,375323
hsa-miR-491-3p,8899
hsa-miR-491-3p,1859
hsa-miR-491-3p,83259
hsa-miR-491-3p,9312
hsa-miR-491-3p,57575
hsa-miR-491-3p,64089
hsa-miR-491-3p,7879
hsa-miR-491-3p,4208
hsa-miR-491-3p,56154
hsa-miR-491-3p,64131
hsa-miR-491-3p,132204
hsa-miR-491-3p,2909
hsa-miR-491-3p,9890
hsa-miR-491-3p,57556
hsa-miR-491-3p,54890
hsa-miR-491-3p,164633
hsa-miR-491-3p,27328
hsa-miR-491-3p,56261
hsa-miR-491-3p,23185
hsa-miR-491-3p,23232
hsa-miR-491-3p,9806
hsa-miR-491-3p,130535
hsa-miR-491-3p,2893
hsa-miR-491-3p,2562
hsa-miR-491-3p,3399
hsa-miR-491-3p,57182
hsa-miR-491-3p,677
hsa-miR-491-3p,4853
hsa-miR-491-3p,10595
hsa-miR-491-3p,1303
hsa-miR-491-3p,6670
hsa-miR-491-3p,8065
hsa-miR-491-3p,8813
hsa-miR-491-3p,54602
hsa-miR-491-3p,145173
hsa-miR-491-3p,27101
hsa-miR-491-3p,5814
hsa-miR-491-3p,23063
hsa-miR-491-3p,51465
hsa-miR-491-3p,286826
hsa-miR-491-3p,54778
hsa-miR-491-3p,403
hsa-miR-491-3p,663
hsa-miR-491-3p,5797
hsa-miR-491-3p,27301
hsa-miR-491-3p,23176
hsa-miR-491-3p,51663
hsa-miR-491-3p,22803
hsa-miR-491-3p,214
hsa-miR-491-3p,3737
hsa-miR-491-3p,2561
hsa-miR-491-3p,3021
hsa-miR-491-3p,64432
hsa-miR-491-3p,23119
hsa-miR-491-3p,284058
hsa-miR-491-3p,120
hsa-miR-491-3p,53335
hsa-miR-491-3p,51566
hsa-miR-491-3p,9495
hsa-miR-491-3p,29956
hsa-miR-491-3p,1112
hsa-miR-491-3p,10048
hsa-miR-491-3p,57585
hsa-miR-491-3p,23673
hsa-miR-491-3p,7170
hsa-miR-491-3p,10468
hsa-miR-491-3p,5015
hsa-miR-491-3p,10054
hsa-miR-491-3p,64225
hsa-miR-491-3p,5908
hsa-miR-491-3p,2043
hsa-miR-491-3p,84572
hsa-miR-491-3p,92
hsa-miR-491-3p,11052
hsa-miR-491-3p,1982
hsa-miR-491-3p,57616
hsa-miR-491-3p,51143
hsa-miR-491-3p,3306
hsa-miR-491-3p,55347
hsa-miR-491-3p,8428
hsa-miR-491-3p,8091
hsa-miR-491-3p,4520
hsa-miR-491-3p,53344
hsa-miR-491-3p,6418
hsa-miR-491-3p,7320
hsa-miR-491-3p,1520
hsa-miR-491-3p,54793
hsa-miR-491-3p,1496
hsa-miR-491-3p,65059
hsa-miR-491-3p,7323
hsa-miR-491-3p,23435
hsa-miR-491-3p,338811
hsa-miR-491-3p,130026
hsa-miR-491-3p,8545
hsa-miR-491-3p,8976
hsa-miR-491-3p,55603
hsa-miR-491-3p,1807
hsa-miR-491-3p,4247
hsa-miR-491-3p,4734
hsa-miR-491-3p,9732
hsa-miR-491-3p,92140
hsa-miR-491-3p,1634
hsa-miR-491-3p,399947
hsa-miR-491-3p,23607
hsa-miR-491-3p,26512
hsa-miR-491-3p,8470
hsa-miR-491-3p,84641
hsa-miR-491-3p,6252
hsa-miR-491-3p,9892
hsa-miR-491-3p,821
hsa-miR-491-3p,79632
hsa-miR-491-3p,51128
hsa-miR-491-3p,51582
hsa-miR-491-3p,55296
hsa-miR-491-3p,401474
hsa-miR-491-3p,154743
hsa-miR-491-3p,284695
hsa-miR-491-3p,4857
hsa-miR-491-3p,54799
hsa-miR-491-3p,151246
hsa-miR-491-3p,339745
hsa-miR-491-3p,4659
hsa-miR-491-3p,10253
hsa-miR-491-3p,1286
hsa-miR-491-3p,8648
hsa-miR-491-3p,23683
hsa-miR-491-3p,54796
hsa-miR-491-3p,6645
hsa-miR-491-3p,23215
hsa-miR-491-3p,8874
hsa-miR-491-3p,56648
hsa-miR-491-3p,140578
hsa-miR-491-3p,79776
hsa-miR-491-3p,51105
hsa-miR-491-3p,283078
hsa-miR-491-3p,340554
hsa-miR-491-3p,4306
hsa-miR-491-3p,2254
hsa-miR-491-3p,10006
hsa-miR-491-3p,57084
hsa-miR-491-3p,10426
hsa-miR-491-3p,221477
hsa-miR-491-3p,6428
hsa-miR-491-3p,7728
hsa-miR-491-3p,9665
hsa-miR-491-3p,1780
hsa-miR-491-3p,55727
hsa-miR-491-3p,8507
hsa-miR-491-3p,5048
hsa-miR-491-3p,10015
hsa-miR-491-3p,10165
hsa-miR-491-3p,2258
hsa-miR-491-3p,64282
hsa-miR-491-3p,4154
hsa-miR-491-3p,5861
hsa-miR-491-3p,25957
hsa-miR-491-3p,10643
hsa-miR-491-3p,5937
hsa-miR-491-3p,11183
hsa-miR-491-3p,57520
hsa-miR-491-3p,7107
hsa-miR-491-3p,4534
hsa-miR-491-3p,24147
hsa-miR-491-3p,2444
hsa-miR-491-3p,5562
hsa-miR-491-3p,255919
hsa-miR-491-3p,5454
hsa-miR-491-3p,55137
hsa-miR-491-3p,6782
hsa-miR-491-3p,1993
hsa-miR-491-3p,2627
hsa-miR-491-3p,4733
hsa-miR-491-3p,23446
hsa-miR-491-3p,23097
hsa-miR-491-3p,23255
hsa-miR-491-3p,10802
hsa-miR-491-3p,9169
hsa-miR-491-3p,22862
hsa-miR-491-3p,253260
hsa-miR-491-3p,586
hsa-miR-491-3p,10479
hsa-miR-491-3p,57187
hsa-miR-491-3p,55167
hsa-miR-491-3p,3206
hsa-miR-491-3p,10294
hsa-miR-491-3p,23040
hsa-miR-491-3p,10946
hsa-miR-491-3p,3485
hsa-miR-491-3p,57826
hsa-miR-491-3p,3181
hsa-miR-491-3p,10186
hsa-miR-491-3p,51496
hsa-miR-491-3p,51026
hsa-miR-491-3p,118429
hsa-miR-491-3p,57472
hsa-miR-491-3p,6400
hsa-miR-491-3p,5792
hsa-miR-491-3p,155435
hsa-miR-491-3p,55288
hsa-miR-491-3p,5411
hsa-miR-548d-5p,5142
hsa-miR-548d-5p,92140
hsa-miR-548d-5p,1015
hsa-miR-548d-5p,9378
hsa-miR-548d-5p,64919
hsa-miR-548d-5p,889
hsa-miR-548d-5p,154743
hsa-miR-548d-5p,7707
hsa-miR-548d-5p,10640
hsa-miR-548d-5p,6451
hsa-miR-548d-5p,23031
hsa-miR-548d-5p,577
hsa-miR-548d-5p,55619
hsa-miR-548d-5p,29761
hsa-miR-548d-5p,5795
hsa-miR-548d-5p,9354
hsa-miR-548d-5p,219621
hsa-miR-548d-5p,9448
hsa-miR-548d-5p,57609
hsa-miR-548d-5p,64089
hsa-miR-548d-5p,51780
hsa-miR-548d-5p,5793
hsa-miR-548d-5p,79677
hsa-miR-548d-5p,9043
hsa-miR-548d-5p,56180
hsa-miR-548d-5p,23321
hsa-miR-548d-5p,26115
hsa-miR-548d-5p,27086
hsa-miR-548d-5p,7458
hsa-miR-548d-5p,4843
hsa-miR-548d-5p,4760
hsa-miR-548d-5p,84858
hsa-miR-548d-5p,55660
hsa-miR-548d-5p,64864
hsa-miR-548d-5p,6428
hsa-miR-548d-5p,3609
hsa-miR-548d-5p,29072
hsa-miR-548d-5p,10611
hsa-miR-548d-5p,9522
hsa-miR-548d-5p,51125
hsa-miR-548d-5p,113251
hsa-miR-548d-5p,5861
hsa-miR-548d-5p,79589
hsa-miR-548d-5p,10265
hsa-miR-548d-5p,26065
hsa-miR-548d-5p,2332
hsa-miR-548d-5p,7319
hsa-miR-548d-5p,5534
hsa-miR-548d-5p,6426
hsa-miR-548d-5p,5747
hsa-miR-548d-5p,23405
hsa-miR-548d-5p,80232
hsa-miR-548d-5p,1073
hsa-miR-548d-5p,8577
hsa-miR-548d-5p,23446
hsa-miR-548d-5p,4094
hsa-miR-548d-5p,10771
hsa-miR-548d-5p,6434
hsa-miR-548d-5p,6096
hsa-miR-548d-5p,6328
hsa-miR-548d-5p,54407
hsa-miR-548d-5p,4651
hsa-miR-548d-5p,599
hsa-miR-548d-5p,4908
hsa-miR-548d-5p,81614
hsa-miR-548d-5p,23204
hsa-miR-548d-5p,80258
hsa-miR-548d-5p,90333
hsa-miR-548d-5p,22885
hsa-miR-548d-5p,132
hsa-miR-548d-5p,122786
hsa-miR-548d-5p,130497
hsa-miR-548d-5p,26960
hsa-miR-548d-5p,348980
hsa-miR-548d-5p,54329
hsa-miR-548d-5p,687
hsa-miR-548d-5p,8323
hsa-miR-548d-5p,6671
hsa-miR-548d-5p,51496
hsa-miR-548d-5p,54541
hsa-miR-548d-5p,3037
hsa-miR-548d-5p,94030
hsa-miR-548d-5p,3836
hsa-miR-548d-5p,257194
hsa-miR-548d-5p,1123
hsa-miR-548d-5p,10797
hsa-miR-548d-5p,891
hsa-miR-548d-5p,57468
hsa-miR-548d-5p,5955
hsa-miR-548d-5p,11273
hsa-miR-548d-5p,23063
hsa-miR-548d-5p,1633
hsa-miR-548d-5p,5898
hsa-miR-548d-5p,55137
hsa-miR-548d-5p,64746
hsa-miR-548d-5p,57579
hsa-miR-548d-5p,257397
hsa-miR-548d-5p,9949
hsa-miR-548d-5p,10484
hsa-miR-548d-5p,57631
hsa-miR-548d-5p,9931
hsa-miR-548d-5p,114885
hsa-miR-548d-5p,9480
hsa-miR-548d-5p,10000
hsa-miR-548d-5p,347731
hsa-miR-548d-5p,26154
hsa-miR-548d-5p,84984
hsa-miR-548d-5p,401190
hsa-miR-548d-5p,50964
hsa-miR-548d-5p,7456
hsa-miR-548d-5p,400961
hsa-miR-548d-5p,7227
hsa-miR-548d-5p,79753
hsa-miR-548d-5p,1389
hsa-miR-548d-5p,23767
hsa-miR-548d-5p,429
hsa-miR-548d-5p,54861
hsa-miR-548d-5p,55603
hsa-miR-548d-5p,55286
hsa-miR-548d-5p,10802
hsa-miR-548d-5p,26064
hsa-miR-548d-5p,64853
hsa-miR-548d-5p,220988
hsa-miR-548d-5p,6259
hsa-miR-548d-5p,22911
hsa-miR-548d-5p,90843
hsa-miR-548d-5p,6660
hsa-miR-548d-5p,5101
hsa-miR-548d-5p,57835
hsa-miR-548d-5p,51176
hsa-miR-548d-5p,23515
hsa-miR-548d-5p,51762
hsa-miR-548d-5p,5802
hsa-miR-548d-5p,26278
hsa-miR-548d-5p,7545
hsa-miR-548d-5p,29978
hsa-miR-548d-5p,157378
hsa-miR-548d-5p,27330
hsa-miR-548d-5p,8455
hsa-miR-548d-5p,11059
hsa-miR-548d-5p,143384
hsa-miR-548d-5p,6760
hsa-miR-548d-5p,4204
hsa-miR-548d-5p,1317
hsa-miR-548d-5p,1783
hsa-miR-548d-5p,90806
hsa-miR-548d-5p,5562
hsa-miR-548d-5p,407738
hsa-miR-548d-5p,53371
hsa-miR-548d-5p,91612
hsa-miR-548d-5p,81
hsa-miR-548d-5p,9689
hsa-miR-548d-5p,55593
hsa-miR-548d-5p,57003
hsa-miR-548d-5p,54014
hsa-miR-548d-5p,27
hsa-miR-548d-5p,23522
hsa-miR-548d-5p,4154
hsa-miR-548d-5p,120863
hsa-miR-548d-5p,3181
hsa-miR-548d-5p,10428
hsa-miR-548d-5p,27443
hsa-miR-548d-5p,65084
hsa-miR-548d-5p,27316
hsa-miR-548d-5p,112574
hsa-miR-548d-5p,6311
hsa-miR-548d-5p,11144
hsa-miR-548d-5p,80853
hsa-miR-548d-5p,22807
hsa-miR-548d-5p,27319
hsa-miR-548d-5p,4306
hsa-miR-548d-5p,114793
hsa-miR-548d-5p,9776
hsa-miR-548d-5p,10427
hsa-miR-548d-5p,222389
hsa-miR-548d-5p,25966
hsa-miR-548d-5p,54503
hsa-miR-548d-5p,26512
hsa-miR-548d-5p,23272
hsa-miR-548d-5p,8491
hsa-miR-548d-5p,3685
hsa-miR-548d-5p,10092
hsa-miR-548d-5p,11113
hsa-miR-548d-5p,51696
hsa-miR-548d-5p,7436
hsa-miR-548d-5p,2824
hsa-miR-548d-5p,9794
hsa-miR-548d-5p,56929
hsa-miR-548d-5p,5504
hsa-miR-548d-5p,28999
hsa-miR-548d-5p,10643
hsa-miR-548d-5p,7020
hsa-miR-548d-5p,9355
hsa-miR-548d-5p,2820
hsa-miR-548d-5p,6664
hsa-miR-548d-5p,9728
hsa-miR-548d-5p,51429
hsa-miR-548d-5p,5896
hsa-miR-548d-5p,5980
hsa-miR-548d-5p,387640
hsa-miR-548d-5p,6726
hsa-miR-548d-5p,8999
hsa-miR-548d-5p,23350
hsa-miR-548d-5p,5468
hsa-miR-548d-5p,54821
hsa-miR-548d-5p,55608
hsa-miR-548d-5p,9878
hsa-miR-548d-5p,253260
hsa-miR-548d-5p,23433
hsa-miR-548d-5p,23036
hsa-miR-548d-5p,79960
hsa-miR-548d-5p,104
hsa-miR-548d-5p,3574
hsa-miR-548d-5p,9112
hsa-miR-548d-5p,94241
hsa-miR-548d-5p,26003
hsa-miR-548d-5p,27107
hsa-miR-548d-5p,4090
hsa-miR-548d-5p,403341
hsa-miR-548d-5p,9765
hsa-miR-548d-5p,23049
hsa-miR-548d-5p,64131
hsa-miR-548d-5p,64769
hsa-miR-548d-5p,5879
hsa-miR-548d-5p,4081
hsa-miR-548d-5p,11215
hsa-miR-548d-5p,83595
hsa-miR-548d-5p,80155
hsa-miR-548d-5p,56999
hsa-miR-548d-5p,205428
hsa-miR-548d-5p,2123
hsa-miR-548d-5p,84146
hsa-miR-548d-5p,55015
hsa-miR-548d-5p,29035
hsa-miR-548d-5p,54800
hsa-miR-548d-5p,9758
hsa-miR-548d-5p,64924
hsa-miR-548d-5p,5567
hsa-miR-548d-5p,54463
hsa-miR-548d-5p,23327
hsa-miR-548d-5p,2004
hsa-miR-548d-5p,7168
hsa-miR-548d-5p,84458
hsa-miR-548d-5p,9575
hsa-miR-548d-5p,143279
hsa-miR-548d-5p,7322
hsa-miR-548d-5p,57570
hsa-miR-548d-5p,10625
hsa-miR-548d-5p,84061
hsa-miR-548d-5p,148867
hsa-miR-548d-5p,3842
hsa-miR-548d-5p,284695
hsa-miR-548d-5p,55885
hsa-miR-548d-5p,81846
hsa-miR-548d-5p,57459
hsa-miR-548d-5p,9782
hsa-miR-548d-5p,399947
hsa-miR-548d-5p,7879
hsa-miR-548d-5p,221895
hsa-miR-548d-5p,26038
hsa-miR-548d-5p,149041
hsa-miR-548d-5p,3169
hsa-miR-548d-5p,11201
hsa-miR-548d-5p,1182
hsa-miR-548d-5p,9991
hsa-miR-548d-5p,3638
hsa-miR-548d-5p,22936
hsa-miR-548d-5p,58508
hsa-miR-548d-5p,1901
hsa-miR-548d-5p,5789
hsa-miR-548d-5p,5791
hsa-miR-548d-5p,80335
hsa-miR-548d-5p,744
hsa-miR-548d-5p,182
hsa-miR-548d-5p,9987
hsa-miR-548d-5p,8428
hsa-miR-548d-5p,1958
hsa-miR-548d-5p,27067
hsa-miR-548d-5p,54921
hsa-miR-548d-5p,54545
hsa-miR-548d-5p,65251
hsa-miR-548d-5p,6925
hsa-miR-548d-5p,152006
hsa-miR-548d-5p,55870
hsa-miR-548d-5p,145173
hsa-miR-548d-5p,4857
hsa-miR-548d-5p,79642
hsa-miR-548d-5p,51026
hsa-miR-548d-5p,7837
hsa-miR-548d-5p,65986
hsa-miR-548d-5p,116328
hsa-miR-548d-5p,2538
hsa-miR-548d-5p,116729
hsa-miR-548d-5p,7417
hsa-miR-548d-5p,2553
hsa-miR-548d-5p,23023
hsa-miR-548d-5p,115294
hsa-miR-548d-5p,11034
hsa-miR-548d-5p,5062
hsa-miR-548d-5p,1857
hsa-miR-548d-5p,92
hsa-miR-548d-5p,55787
hsa-miR-548d-5p,84641
hsa-miR-548d-5p,3151
hsa-miR-548d-5p,6323
hsa-miR-548d-5p,340547
hsa-miR-548d-5p,23503
hsa-miR-548d-5p,23236
hsa-miR-548d-5p,5515
hsa-miR-548d-5p,7003
hsa-miR-548d-5p,79158
hsa-miR-548d-5p,388272
hsa-miR-548d-5p,147339
hsa-miR-548d-5p,9419
hsa-miR-548d-5p,6744
hsa-miR-548d-5p,7337
hsa-miR-548d-5p,79269
hsa-miR-548d-5p,5771
hsa-miR-548d-5p,3642
hsa-miR-548d-5p,2775
hsa-miR-548d-5p,57161
hsa-miR-548d-5p,4591
hsa-miR-548d-5p,80143
hsa-miR-548d-5p,7110
hsa-miR-548d-5p,55071
hsa-miR-548d-5p,116442
hsa-miR-548d-5p,497189
hsa-miR-548d-5p,7871
hsa-miR-548d-5p,91404
hsa-miR-548d-5p,64841
hsa-miR-548d-5p,7162
hsa-miR-548d-5p,23322
hsa-miR-548d-5p,219771
hsa-miR-548d-5p,3925
hsa-miR-548d-5p,84456
hsa-miR-548d-5p,4801
hsa-miR-548d-5p,648
hsa-miR-548d-5p,10586
hsa-miR-548d-5p,2012
hsa-miR-548d-5p,4808
hsa-miR-548d-5p,10231
hsa-miR-548d-5p,113263
hsa-miR-548d-5p,1837
hsa-miR-548d-5p,1871
hsa-miR-548d-5p,57171
hsa-miR-548d-5p,84465
hsa-miR-548d-5p,6938
hsa-miR-548d-5p,1994
hsa-miR-548d-5p,11080
hsa-miR-548d-5p,57615
hsa-miR-548d-5p,26053
hsa-miR-548d-5p,79959
hsa-miR-548d-5p,376940
